0.9,0.7570067,0.33875835,0.69375837,1.2067584,1.0,0.640425,0.32575834,0.45375836,1.0297583,0.0,1.6666666,1.6666666,0.0,1.6666666,0.6666667,0.8512528,0.6430067,1.0,1.0,0.0,0.0,1.6666666,0.0,3.3333333,1.0,1.1687584,0.9007583,1.1687584,1.4367584,0.0,0.0,0.0,0.0,5.0,1.0,0.37875834,0.35075834,0.37875834,0.40675834,0.0,2.5,2.5,0.0,0.0,0.0,0.33333334,0.5283333,-0.47249442,0.407126,0.4687572,0.25763774,0.47376153,0.049497474,0.47249442,-0.5283333,0.6212416,-0.715,0.21082777,-0.79
0.4,4.0930157,1.0,1.7200392,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.9650784,2.5450785,2.9650784,3.3850784,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-7.0349216,0.0,4.1580825,0.0,0.0,0.7424621,0.0,0.0,7.0349216,0.0,7.0349216,-9.0,-1.9650785
0.4,3.8790371,1.0,1.3200926,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.8951852,1.6911852,1.8951852,2.0991852,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-8.104815,0.0,4.2406,0.0,0.0,0.36062446,0.0,0.0,8.104815,0.0,8.104815,-9.0,-0.8951852
0.4,3.7769957,0.839489,1.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.517489,0.97748893,1.517489,2.057489,0.0,0.0,0.0,0.0,5.0,1.0,0.867489,0.82348895,0.867489,0.91148895,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-8.482511,-0.13251103,4.3123975,0.0,0.0,0.95459414,0.077781744,0.13251103,8.482511,0.13251103,8.482511,-9.0,-0.65
0.4,3.7529867,0.97799337,1.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.2649335,0.8769335,1.2649335,1.6529335,0.0,0.0,0.0,2.5,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-8.735066,0.0,4.3181977,0.0,0.0,0.6858936,0.0,0.0,8.735066,0.0,8.735066,-9.0,-0.26493353
0.4,3.7099972,0.99599856,1.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0499859,0.97798586,1.0499859,1.1219859,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-8.950014,0.0,4.3407674,0.0,0.0,0.12727922,0.0,0.0,8.950014,0.0,8.950014,-9.0,-0.04998587
0.8,1.5497636,0.34670445,0.57970446,1.9,0.6666667,3.7764697,0.5417044,0.8697044,8.173941,0.0,0.0,1.6666666,0.0,3.3333333,0.6666667,0.56980294,0.33370444,0.38970444,0.8779409,0.0,3.3333333,0.0,0.0,1.6666666,1.0,0.73970443,0.57170445,0.73970443,0.9077045,0.0,0.0,2.5,0.0,2.5,1.0,0.48970443,0.37770444,0.48970443,0.6017044,0.0,2.5,0.0,2.5,0.0,0.33333334,0.33333334,-3.036765,-0.08009852,2.979662,5.3936324,0.37420198,0.29698485,0.1979899,0.08009852,3.036765,-0.1,0.13,-3.2066667,-0.25
0.5,3.706201,0.9901005,1.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.33333334,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.031005,0.927005,1.031005,1.135005,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.6666667,-8.968995,0.0,4.343584,0.0,0.0,0.18384777,0.0,0.0,8.968995,0.0,8.968995,-9.0,-0.031004984
0.8,2.0648036,0.9517607,1.0,3.2796073,1.0,3.7909405,0.8276073,2.0676072,7.4436073,0.0,0.0,1.6666666,0.0,3.3333333,0.33333334,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.1376073,1.7136073,2.1376073,2.5616074,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6666667,-1.6533333,0.0,2.4456615,4.396093,0.0,0.7495332,0.0,0.0,1.6533333,0.0,-0.07,-2.7909405,-1.1376072
0.9,1.8015578,0.7125963,0.9562981,2.1003366,0.6666667,3.8117309,0.7145963,0.7225963,8.144519,0.0,0.0,0.0,3.3333333,1.6666666,1.0,0.88173085,0.7685963,0.9125963,0.98251927,0.0,0.0,0.0,1.6666666,3.3333333,1.0,0.9675963,0.7635963,0.9675963,1.1715963,0.0,0.0,0.0,2.5,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.33333334,0.0,-2.8441346,0.118269145,2.88571,5.3592005,0.1363477,0.36062446,0.0,-0.118269145,2.8441346,-0.08740372,-0.245,-2.93,0.03240372
